variable,mean_error,max_error,std_error,mean_value,std_value,rel_error_pct
ts0520003,0.0013548615616118184,0.002183001974134957,0.000576734366555786,0.33271077403642524,0.09969889421848219,0.40721902244845487
ts0050013,0.0013377975244601272,0.003492812296959552,0.0013547712557344127,0.012378843710292249,0.02050619553432167,10.807128321265019
ts0040007,0.001335638856363644,0.0026731675068713545,0.0008179126714339546,0.010924957645065651,0.02197474740957101,12.2255746864785
ts0500003,0.0013127800210777467,0.003650670899656594,0.0011655436720862087,0.268012319991529,0.16311631317757677,0.48982077432829924
ts0210023,0.0013094429021157825,0.004084713171389573,0.0011449273184488194,0.019809455739093606,0.03223065671945184,6.610191210511758
ts0290005,0.0013045476731514938,0.0024510533191330064,0.0008516753899328009,0.029715406607369762,0.03978394961299993,4.390139062838706
ts0250002,0.0013036334442960845,0.0028475731188637443,0.0008435332584024556,0.8962466857263871,0.12677771258409853,0.1454547576083386
ts0510009,0.0012959514861674189,0.0037383438631782527,0.0011686119028501715,0.014948602287166456,0.02714989122127315,8.6693823360329
ts0040004,0.001285102320928871,0.0028573331696362947,0.0008838813052287058,0.059836896442185525,0.05974640463582629,2.1476754265999376
ts007a0013,0.001284813595462805,0.003036318774768343,0.000971284924413849,0.06910121240999577,0.024994904909393743,1.8593213500215686
ts0030008,0.001282218999126959,0.002205517659329942,0.0008070707377104463,0.10459865523083439,0.04864170601153263,1.225846542957253
ts0620005,0.0012820705915221938,0.0020873777954864003,0.0006773465771952543,0.10576716433714528,0.043115136311782654,1.212163150593168
ts0610006,0.0012815365094338115,0.002620594766712097,0.0006674343970225985,0.007759646336298179,0.013402329565203104,16.515398433031965
ts0150005,0.0012799179118855135,0.003749891855495832,0.0011789296639137367,0.008748030495552731,0.011421599576794696,14.630926498669503
ts0110002,0.001278953501893533,0.00239994726570647,0.0007163293360241772,0.4819735969927996,0.13317834401305373,0.26535758594938963
ts0270012,0.0012685078927246083,0.0049640121810855635,0.0014932590427384138,0.0015229246082168575,0.014631123812709024,83.2942015566918
ts007a0008,0.001267717901024052,0.005089049089629247,0.0015452478577369193,0.06930295425667089,0.03616609367534286,1.829240780023494
ts007a0002,0.0012514196146541845,0.003754429996914291,0.001206015006646985,0.05293535578144854,0.025833442300821467,2.3640525244051553
ts0660015,0.0012468161425144865,0.005309503978894417,0.0015835434051410192,0.01564853346039814,0.01677976699928651,7.967622944794242
ts0170008,0.0012429075898151825,0.0032250367828423193,0.0008281207353384467,0.015410588733587463,0.020242615663834333,8.065282977192549
ts0610010,0.0012413507468811225,0.0024193874068563007,0.0008251837610635233,0.02036310885218128,0.022967460137158967,6.096076762601747
ts0170010,0.00123959675164973,0.005863831709308803,0.0019698876652966034,0.004083439220669208,0.014511098508852465,30.35668427180803
ts0230004,0.001228073592214514,0.003041096058598043,0.0008302118975498794,0.017592444938585344,0.020999911106787544,6.980687428618815
ts0520006,0.001226737402996121,0.004743415936804392,0.001482735459101164,0.007223702880135536,0.017519491748947753,16.982113236821057
ts0660029,0.0012194971988867672,0.001936795223044116,0.0005606034450477036,0.04767282930961457,0.030684566620161346,2.558055010678423
ts007a0016,0.0012135342388625426,0.0025551317429972076,0.0007705283725314312,0.052555559085133416,0.03267499353237844,2.309050193713608
ts0260005,0.001211761001507265,0.0029292391966203937,0.0007887371731066542,0.0216469610334604,0.025527888380741097,5.597834262436225
ts0180012,0.0012008286961741129,0.003503483650932386,0.0011773694812608748,0.027719012071156294,0.03187545252372687,4.332148249337013
ts0670005,0.0011996282810139858,0.0026802281567385317,0.0008011053665005646,0.054256792672596366,0.0249832169360511,2.211019527551037
ts0660016,0.0011987130695577022,0.004769246642428879,0.0014043903966309106,0.01436262706480305,0.015520835636126476,8.346057195171905
ts0230006,0.0011972906047911388,0.003145211007983706,0.0008045533505750089,0.026454119017365524,0.03644248777946621,4.525913730127207
ts0210004,0.0011939713020100071,0.0021409765429247453,0.0006088905931383885,0.0070986181702668355,0.01637684718371873,16.819770740889506
ts0050021,0.0011921477187761946,0.004025620475129273,0.0011449964135373167,0.0030616529013130027,0.00830626630707963,38.938042854725204
ts0210025,0.0011650466286333213,0.003597048085311364,0.0010538706043167942,0.014531861499364676,0.023690658662011133,8.017187809588307
ts0510010,0.0011500745835733017,0.0038971514961182313,0.0012748743313411612,0.01151177467174926,0.02641474598281005,9.990419517119886
ts0460002,0.0011431508289019793,0.0025566760400568163,0.0006713224899785691,0.014783672172808134,0.01666109740237914,7.73252285047687
ts0050012,0.0011426043802754415,0.0021025207543342566,0.000887565894081989,0.0029703991952562477,0.009074599019500453,38.466357723910996
ts0610002,0.001142514649745123,0.0033820870696474603,0.0009545361231409966,0.30225054531977974,0.14221328939131403,0.3780025106443886
ts0050015,0.0011366943599741138,0.002933107145202802,0.0008831247749666646,0.014093546166878442,0.02028854770894685,8.065353790414258
ts0590005,0.0011328823963889234,0.0031853950312743518,0.0009420017876892248,0.695392328462516,0.07330603001617401,0.16291269690789947
ts0660002,0.0011110659753054766,0.001954271376818306,0.00045662044120700125,0.5850570679796696,0.11356600685725235,0.18990728188999256
ts0250005,0.0011065722711220175,0.0028796080186449385,0.0008668796702502828,0.04787245340957221,0.06680394124820961,2.311501066500084
ts0050003,0.0011043036711085863,0.002088354983603602,0.0006709892256863409,0.7671840480728505,0.11347550686718627,0.1439424703736441
ts0050029,0.0010993903266639197,0.004475715366517863,0.0014631757532011388,0.0050596516306649734,0.01258450160379987,21.728577517093413
ts0580010,0.001089987569679221,0.003151412481746413,0.0009778905811364525,0.3022743646759848,0.14223184980430748,0.3605954381370068
ts0180013,0.0010677190222244015,0.0023701581311450087,0.0008071835317018646,0.03413970245658619,0.03850849862302357,3.1274994958792277
ts0540002,0.0010586477017267767,0.0021613586073609414,0.0006852613900049536,0.6175940491317239,0.24483880318585674,0.1714148158025698
ts007a0017,0.0010500898094171329,0.002982948661208476,0.0008342994717064694,0.03848706056755612,0.027658495872796004,2.728422991862203
ts0250004,0.0010422017536576786,0.0029862036976866096,0.0008508506157052937,0.013349481152054216,0.02070520422687581,7.807058130475015
ts0050010,0.0010295874173009516,0.0032290572411073706,0.0010104586801099053,0.004436128759000424,0.013604458554441435,23.209141871998877
ts0050026,0.0010284671419734902,0.0029144576125458878,0.0009232004310705939,0.010350439432443879,0.024685068932640407,9.936458724155397
ts0040013,0.0010276032479580378,0.002405704250298687,0.0008661364465617627,0.0030334551037695893,0.006386964895524452,33.87567024417352
ts0110005,0.0010175373995175742,0.002454341345739325,0.0008292540495826108,0.03754959233375688,0.03792045103752219,2.70984939190089
ts0500004,0.0010110527011574916,0.0018960768079770984,0.00048715762498904185,0.4082914495976281,0.1924386382123546,0.24763014316216658
ts0150012,0.0010109630398057326,0.0024147082322648478,0.0009093368579493299,0.02310032295637442,0.034979163302211375,4.376402190198654
ts0050030,0.001008653747367152,0.0038794613084131655,0.001313084562904366,0.0034391412537060568,0.01059791899584811,29.32865133934861
ts0660014,0.0010073567275725765,0.0036136366941898895,0.0011576707036751505,0.021209392206692077,0.023157400982491555,4.749578478042058
ts007a0003,0.0010069654538400995,0.001687976814087666,0.0004756187318186073,0.057410398136382886,0.024823013686322417,1.7539774788671112
ts0590002,0.000999105096849237,0.0029348469069609973,0.0008483342994425018,0.30460767153748414,0.07330603001617401,0.3279973520713808
ts0530006,0.0009944226586332569,0.003339601812180404,0.001095396501776266,0.011090538966539602,0.022926624149493615,8.966405164198529
ts007a0018,0.000985652786635227,0.0035113692341970995,0.00104451975664277,0.02693118382041508,0.021907306053956067,3.659894021769874
ts0150008,0.0009797655616177237,0.003534358030734302,0.0012321241670927117,0.017372792249047017,0.022632112000510945,5.639655085793526
ts0660030,0.0009748727050986343,0.0026415574986526705,0.0008107191588578888,0.04347325285895806,0.03872914536440566,2.242465518422215
ts0160005,0.000972148447186954,0.002601385534639275,0.0007838965038845597,0.021335149301143583,0.031061557784571023,4.556557976066499
ts0180011,0.0009675950178642827,0.003755570224300467,0.0011140828449727421,0.030071712198221093,0.034021613854699706,3.217625293452766
ts0040009,0.0009617755614780366,0.001575455590367824,0.0004906150539069124,0.00816158936891148,0.015114743186585292,11.784169945397654
ts0190005,0.0009558064631014762,0.004985648738229917,0.0015332506575686123,0.008644742693773825,0.016778192781203183,11.056505635383152
ts0050014,0.000954164672489295,0.002457613722610214,0.0009338548103256845,0.008638447691656078,0.01934561325606827,11.045557101780307
ts0150006,0.0009494398148366139,0.0014765740307455533,0.0004764925494475327,0.008814093604404914,0.01245189326884772,10.771837212644575
ts0750003,0.0009377719205507723,0.0018065112562495912,0.0005461257452849075,0.018609715163066497,0.014072876068646403,5.039152465975985
ts0150007,0.0009373319263723047,0.003022603457375754,0.0010421307341811627,0.009254844345616265,0.01241446767943863,10.128013949973022
ts0030010,0.0009300495106875787,0.0016441686808810335,0.0006180663776878165,0.05710111181702669,0.03444380212426673,1.6287765353287778
ts0660004,0.0009260836234530889,0.0024053270692013795,0.0006913001550246216,0.46206083227446,0.10646534389654316,0.20042461052033156
ts0050009,0.0009237174579797376,0.003256238149232621,0.0009600024496607277,0.0059459551037695894,0.012347267411036809,15.535224229899136
ts0150011,0.0009134281476784649,0.003295705662737805,0.0011011340261931626,0.02023650465904278,0.02686419185514364,4.5137644226039555
ts0050025,0.0009076121640482689,0.00495761158386742,0.0015356694523732438,0.0027200444726810675,0.011061364985772988,33.36754869870427
ts0370004,0.0009040619907668777,0.0018234898954701123,0.0006316774391987017,0.1308551461245235,0.046365802435195315,0.69088760934672
ts0580008,0.0008700213621795635,0.00223213455502546,0.0008001597156145765,0.013078515459551037,0.015884088813176697,6.652294481513193
ts0150010,0.0008545426786491518,0.002337281919325404,0.0007715045745168902,0.014118572638712412,0.018067188486938134,6.05261381951628
ts0180010,0.0008527698857250432,0.0023797011132445367,0.000726377989198037,0.010128695468022026,0.0135976951527903,8.419345693800148
ts0300009,0.0008479247025185439,0.00242705941109448,0.0008878648758133275,0.005943064379500212,0.008795649084012215,14.26746621563354
ts0210013,0.000846954151967729,0.0014091226086371585,0.00048397989199952426,0.007951741846675138,0.009279625121128818,10.651177670234176
ts0370005,0.0008394048895316269,0.0022375374173681448,0.00060891186039976,0.042052604828462514,0.026793983702765384,1.9960829845277301
ts0210016,0.0008349251119777743,0.00153769013757616,0.00047014163573558905,0.007636599957645067,0.010182051892553856,10.933204784963541
ts0540008,0.0008316696096678305,0.002324909426153557,0.0007581731111664447,0.08461854087251165,0.14469735732936478,0.982845604630366
ts0210014,0.0008161452713974175,0.0024303373519697913,0.0007696488668533502,0.004069117958492165,0.0068404618207597466,20.05705609231945
ts0660017,0.0008102277105348359,0.0030073090329943777,0.0008851558024682391,0.01142776365946633,0.013286931172095059,7.089993586485084
ts0030019,0.0007627209146222698,0.0028698035658676416,0.0009008721641197439,0.007706485599322322,0.011390892793169181,9.897130213145932
ts0670008,0.000715345827794246,0.002324669955772192,0.0006957212324431568,0.0274304902583651,0.01584303973784225,2.6078492256480788
ts0030018,0.000708260953956716,0.002644304293521145,0.0008252688985948275,0.007706485599322322,0.011390892793169181,9.190453220583422
ts0660011,0.0006860217870255417,0.0019363284214020532,0.000530817441433149,0.03450159360440491,0.01931727953507542,1.988377101914375
ts0270014,0.0006497837907118753,0.00110252770151004,0.00033434166339960027,0.002425682973316391,0.004990373895463018,26.787663427570322
ts0660025,0.0006393231187913255,0.0016059112310801947,0.0005105860212828583,0.005560488140618384,0.009559541201045614,11.497607811105343
ts0270020,0.0006154068712208945,0.0009458589369892301,0.00032815526990466156,0.01947006035578145,0.019780300336547745,3.1607856368979115
ts0390005,0.0006053712079994078,0.0009791911883689827,0.00023557274390997756,0.01215361605252012,0.00799670482801093,4.980996646457996
ts0270018,0.0005942004142279983,0.0010259841415415222,0.00031274128464966,0.018425031766200764,0.019133068058459463,3.2249627667834533
ts0390006,0.0005799990144155338,0.0009598628230928219,0.00023780676060514456,0.01850897924608217,0.011175192634202157,3.1336088646720115
ts0750007,0.0005733903117245551,0.002001760146900025,0.0006074426081331352,0.011826053578991953,0.01550400516023682,4.84853470259206
ts0180014,0.0005609501637212609,0.0016975297729366727,0.0006062440736392235,0.007964702456586193,0.011644059127185235,7.042951909112418
ts0150004,0.0005508448080089681,0.0014124844317525906,0.0005078445845292495,0.00398203621346887,0.005352904138036384,13.833244563316285
ts0460009,0.0005440912215467458,0.0014383700600850285,0.00047251688256843226,0.0039565438373570525,0.012298153150997573,13.751679342195674
ts0180004,0.0005356486148526787,0.001742016885665526,0.0005356255581101364,0.01860680326132995,0.014579341200119991,2.878778301299631
ts0460008,0.0005238825241385114,0.0014276236658746545,0.00040941100567250927,0.0020492217280813217,0.007911288094905383,25.564950681497045
ts0170003,0.0005238249803722825,0.001145297468997053,0.0003896980903428044,0.2998451927149513,0.11938049080037624,0.17469847544638084
ts0050032,0.0005191410345693361,0.0015286987470170639,0.0005364048188552563,0.0013373888182973317,0.00406799479909268,38.81750972243581
ts0050007,0.0005163221094882433,0.0014051811736840603,0.0004134320433360307,0.002764649512918255,0.007549610717760722,18.6758613370573
ts0460011,0.0005050428442230004,0.0011920300639992783,0.0003938181700223388,0.009076932443879712,0.013190352279823188,5.5640255928481075
ts007a0009,0.0005015847436749812,0.0019509866901992606,0.0005900486799060254,0.06604722575180008,0.027077051131395656,0.7594334780387211
ts0210024,0.0005013055383732508,0.0018607147811124346,0.0005304481256932579,0.005277509529860229,0.015346349690020935,9.498903517593979
ts0610012,0.00048601845750813506,0.0015599529625936696,0.0005287101281197328,0.010465411901736553,0.011113081001135486,4.644045184953387
ts0460013,0.00048115350218175934,0.0010452650159167242,0.00031140643468028923,0.005408169207962728,0.00996015739232034,8.896790830311524
ts0260002,0.00047920439280725244,0.0013038792095652063,0.0003660906148319868,0.29984142312579415,0.11937159006046642,0.15981927640671886
ts0750002,0.00047660128157123866,0.0013185103918041396,0.0003705514028448103,0.2998413913595934,0.11937471490160918,0.15895113059946445
ts0020011,0.00047065952303702993,0.0015104642998671099,0.00046281944589429767,0.022741401948326984,0.01419254962925888,2.069615251102208
ts0040008,0.00046981930176561197,0.0015547398398976274,0.00046163643098776834,0.0017826027107157984,0.0045394640194019046,26.355805415383752
ts0030002,0.00046096740756449567,0.0012146813218176788,0.00038093278046340913,0.29982055802626006,0.1194366619295905,0.153747765196315
ts0170009,0.00045674587522484637,0.001661164337433992,0.0005006980594726214,0.005415104828462516,0.01224891033664806,8.434663588119825
ts0050024,0.0004565644785919369,0.0016436572635734354,0.0005370273241429512,0.0011876323591698433,0.005675872255564148,38.44325014106858
ts0230002,0.00045212282465571796,0.0011873638993583069,0.00038617832738997384,0.2998260641677255,0.11936458163609752,0.15079503708616748
ts0290007,0.00045022235114199494,0.0011576671131613868,0.00043424674975455087,0.002530029648454045,0.006114628007474243,17.795141310581077
ts0210011,0.00044520333584850973,0.0016769865907490453,0.0005328459081304741,0.004673406395595087,0.011020040622808917,9.526313317586409
ts0370006,0.00044468402867818427,0.001001863353127191,0.0002539870755494049,0.012469419737399408,0.011414857009310725,3.5661966478235376
ts0610007,0.0004399255306833377,0.0007586246555637225,0.00018486109094819782,0.0046642312579415505,0.0072998577158787095,9.431897913172696
ts0300004,0.0004385770444096141,0.0018319488449269148,0.0005377261430067014,0.004607459762812368,0.00840097204796732,9.518846978316509
ts0050022,0.00043427486085157737,0.0012545239112734313,0.0004131798389128239,0.0020882888606522662,0.004452324939201678,20.79572749892148
ts0020010,0.0004135081009939308,0.0013341577937440417,0.00044741020478863443,0.022909185726387123,0.014277606159919971,1.8049882083658975
ts0050016,0.0004023973467601289,0.0009961482969045431,0.0003163183060849539,0.002820880982634477,0.006769238145451109,14.26495301422898
ts0660018,0.00038776883069102544,0.0018207622506495177,0.0005525797115244799,0.0029333968657348584,0.004941842281733292,13.219105645764156
ts0180007,0.0003783947126376669,0.000804834075915771,0.0002772278860235862,0.009879600804743753,0.011908511991395424,3.8300607495798644
ts0210020,0.0003689912875330615,0.0007821977168523368,0.0002508388218477164,0.0010995711562897077,0.006045836020972328,33.55774525571878
ts0460007,0.00036002438787324553,0.0012057932564567596,0.000394053645389562,0.0014920478610758153,0.0062270497017711075,24.12954686411039
ts0210019,0.00032271107911711807,0.0006334494719329401,0.00021028747184149554,0.008638955950868277,0.01097749166765385,3.7355333324125044
ts0660007,0.0003219885983426014,0.0008511755230714534,0.00023943784780863756,0.01508203621346887,0.012020559901646497,2.1349146347696246
ts0390007,0.0003214997470891177,0.0005565661221850413,0.0001539789529120728,0.008642264930114359,0.006762364915433205,3.7200866866374054
ts0180009,0.0003155415384021782,0.0006385030679315253,0.00020315616472494236,0.006068948538754764,0.008776654239526121,5.199278530493546
ts0050018,0.0003150703425536787,0.0006118966720834798,0.0002136480577034042,0.0020647077509529863,0.0053459440270320685,15.259803350292788
ts0210021,0.00030298286631074344,0.0009517060973427511,0.00027653999626641996,0.0016363775942397293,0.005805622792438304,18.515461674449966
ts0050011,0.000298810074767617,0.0006004793687179964,0.0001678168974185695,0.0035014983058026263,0.008896483585043457,8.533777505259215
ts0110006,0.0002760118850587647,0.0006097947910279383,0.00019195668530146238,0.0022940279542566708,0.006123589639541412,12.03175770140954
ts0390008,0.0002752851608403042,0.0004417403573649184,0.0001400361362190076,0.009861922914019484,0.007822825014134097,2.7913943684244895
ts0050031,0.0002683862558812488,0.0007684695179601634,0.0002497299045272341,0.0016198379923761121,0.004879211966298558,16.56870978112803
ts0270008,0.00025906378629180686,0.0005807430571952961,0.00019002582204966963,0.004261642312579415,0.0056437946638041,6.078965978142007
ts0050027,0.00022592728294801705,0.0004501083111582143,0.00014571161819234543,0.0021533354510800506,0.005913588751408429,10.491968765697814
ts0660009,0.00022541345074276662,0.0004435040629037733,0.00012180525442506171,0.011512235281660314,0.009990300656781723,1.9580337373912418
ts0270010,0.00020850535464880378,0.0005061273975973967,0.00018184981927704693,0.0013827933079203728,0.0029355763510078635,15.078562606177323
ts0050020,0.00020433506123131845,0.0006464951989484428,0.00018879471772946676,0.000882433290978399,0.0034831456031723653,
ts0180005,0.00019755081710116354,0.0005748389350876057,0.00020239777714694716,0.0069268106734434575,0.008048029597222305,2.851973677562015
ts0050008,0.00019425328700083008,0.0004029418718025043,0.00013867085868377756,0.0019602022448115207,0.004561485593847396,9.909859429811444
ts0020006,0.0001812928663182951,0.0002888758570671734,6.150226905096382e-05,0.0027974481152054217,0.005274452237869,6.480651610047196
ts0050004,0.0001757970259245785,0.00045124080267087974,0.00012478441468041773,0.006167153748411689,0.00870734549226138,2.850537429358785
ts0030014,0.00017318722726276692,0.00035012284531227376,9.343780181681576e-05,0.007316650783566286,0.009063325668811547,2.3670287456079997
ts0150003,0.00017097346342178434,0.0003602386589547893,0.00011223691403706555,0.001314236552308344,0.0027743243038624433,13.00933710308727
ts0180006,0.00016917988429090205,0.00035504675833847267,0.00011864224591151247,0.004284063955950869,0.00578233787677178,3.949051322072332
ts0660022,0.00016681337100698618,0.00047449977129137254,0.00013213033146554503,0.0011401260059296908,0.0029231643873420987,14.631134641206772
ts0270009,0.00016156403711531305,0.00044308594567928983,0.0001387430141561363,0.001911335239305379,0.0034162793570445874,8.452940844329797
ts0270013,0.00015149727252545,0.0005720546110219842,0.00016933882856877536,0.00018261859381617956,0.0019867997838413417,
ts0180016,0.00015130037678957463,0.00030382254272295233,0.00011534793375754285,0.0009541084286319356,0.0025923323592497625,
ts0270015,0.00014531710598225715,0.00035785378414871557,9.943007245223594e-05,0.005071526895383312,0.007524421023258584,2.865352170655775
ts0180015,0.00014395615730961172,0.0002874494512290838,0.00010246056028287312,0.0009306808555696739,0.0024515156804660394,
ts0660008,0.0001392491413464605,0.00032417147500761554,9.336133893022596e-05,0.003569642100804744,0.0047576798541825146,3.9009272474422025
ts0180008,0.0001342358397410925,0.0004512945408993007,0.00013477617794415325,0.0022265406607369764,0.00398221467572202,6.028896849189403
ts0660023,0.00013301954549034905,0.0003322191803292792,9.745830197216844e-05,0.0008480304955527318,0.0024599695580576116,
ts0540013,0.00011589919413752769,0.000273707989907931,9.158782260373898e-05,0.0013305220245658621,0.004546111521323161,8.710806134557945
ts0020007,0.00011303830528563055,0.0002683492229889873,9.024846769196181e-05,0.002149804108428632,0.004720192018383396,5.258074670266319
ts0020009,0.00010715477576326794,0.000291956928195284,8.419984055331647e-05,0.001408280389665396,0.00378948882982394,7.608909173884588
ts0270011,8.579009865367514e-05,0.0001891680826774585,6.616550653706002e-05,0.0005376694197373994,0.0016709782871997198,
ts0050017,8.004431303200502e-05,0.0002105725863756618,6.924943556241361e-05,0.0007558767471410418,0.003160135150285322,
ts0270016,6.584284684426904e-05,0.00010717627948820477,3.0819950410207624e-05,0.0010449015247776365,0.0025705224676807505,6.301344699279765
ts0020008,5.279207946126109e-05,0.0001390386677498352,4.728734834063507e-05,0.0007415448962304108,0.002734230006678452,
ts0660024,4.408585474473484e-05,0.0001055634957701434,2.7408031261710474e-05,0.00029195785684032186,0.0013624277764995093,
ts0180017,4.102015507991969e-05,0.0001440222553049322,4.252888651647993e-05,0.0002733746293943244,0.001208151143665532,
ts0660021,3.740931921668954e-05,8.02964190805305e-05,2.4444733133915364e-05,6.144642100804744e-05,0.0005901169718173147,
ts0180019,3.246336314195731e-05,4.5805416335132804e-05,1.0733902339748243e-05,1.2595298602287167e-05,0.00023668582782412304,
ts0040014,3.0211983397381616e-05,0.00010006679253518396,3.324527698280551e-05,0.0003474745870393901,0.001681788751369337,
ts0020012,2.4226700687032513e-05,6.943350092748575e-05,2.1585321739534975e-05,0.00016754553155442608,0.0011235728312191755,
ts0050033,2.2925994286028045e-05,5.116706111419031e-05,1.8445533033066792e-05,1.0324015247776366e-05,0.00026445842332778897,
ts0020015,2.239133813392207e-05,6.309228963662198e-05,1.9944030287122078e-05,0.0002522183396865735,0.001256771472481718,
ts0660019,2.2190247214508006e-05,6.647583001716576e-05,2.0089039083288157e-05,0.0001460292249047014,0.0008989529594542954,
ts0020018,2.0062304865894918e-05,2.9271828027728182e-05,7.974613533064926e-06,8.957009741634902e-05,0.0007050866129198408,
ts0050028,1.8636155643784108e-05,5.280264874353296e-05,1.6628518321449645e-05,8.215268953833123e-05,0.0009088110005028826,
ts0170002,1.585559220984578e-05,3.162398934364319e-05,9.711020285648214e-06,0.0,0.0,
ts0660020,1.54458626705607e-05,2.86472704241041e-05,9.720126958033654e-06,8.46039813638289e-05,0.0006676816481157511,
ts0180018,1.0460242101334861e-05,4.46949657928657e-05,1.330036772092082e-05,3.6552308343922076e-05,0.00045192331641005757,
