OA,pca_cluster,ae_cluster,oac_supergroup
E00092156,7,7,2
E00092157,2,4,1
E00092158,2,4,2
E00092159,2,4,5
E00092160,1,0,5
E00092161,1,0,5
E00092162,0,5,2
E00092163,2,4,5
E00092164,0,0,6
E00092165,2,4,5
E00092166,1,4,2
E00092167,2,4,5
E00092168,2,4,5
E00092169,1,0,5
E00092170,1,0,5
E00092171,2,4,1
E00092172,1,0,6
E00092173,6,4,2
E00092174,4,1,7
E00092175,6,4,1
E00092176,6,4,1
E00092177,6,7,2
E00092178,6,7,2
E00092179,6,4,1
E00092180,6,4,2
E00092181,6,4,2
E00092182,6,4,1
E00092183,6,4,2
E00092184,6,4,2
E00092185,2,4,2
E00092186,6,4,2
E00092187,2,4,2
E00092188,6,4,1
E00092189,4,1,2
E00092190,2,4,5
E00092193,4,1,6
E00092194,2,4,5
E00092195,7,2,5
E00092196,7,2,2
E00092197,4,2,6
E00092198,7,2,2
E00092199,7,2,5
E00092200,4,1,6
E00092201,7,2,5
E00092202,0,1,6
E00092203,2,4,5
E00092204,2,7,2
E00092205,2,4,5
E00092206,7,2,5
E00092207,2,2,2
E00092208,2,2,5
E00092209,7,2,5
E00092210,2,4,1
E00092211,7,2,2
E00092212,3,3,6
E00092213,4,1,7
E00092214,4,1,6
E00092215,0,5,6
E00092216,1,2,5
E00092217,2,4,5
E00092218,2,4,2
E00092219,2,4,2
E00092220,2,4,5
E00092221,1,0,5
E00092222,1,7,2
E00092223,7,2,5
E00092224,1,7,2
E00092225,7,7,2
E00092226,1,0,5
E00092227,1,0,6
E00092228,1,0,5
E00092229,3,3,3
E00092230,1,0,5
E00092231,1,0,5
E00092232,3,3,6
E00092233,2,2,5
E00092234,1,0,6
E00092235,1,0,5
E00092236,1,2,2
E00092237,1,0,5
E00092238,6,4,5
E00092239,6,4,2
E00092240,7,2,2
E00092241,2,4,2
E00092242,6,4,5
E00092243,6,7,2
E00092244,7,2,5
E00092245,2,4,2
E00092246,6,4,1
E00092247,6,7,2
E00092248,6,4,2
E00092249,6,4,2
E00092250,6,4,2
E00092251,6,4,1
E00092252,4,1,7
E00092253,6,4,1
E00092254,6,4,1
E00092255,1,0,6
E00092256,0,5,6
E00092257,2,4,5
E00092258,2,4,5
E00092259,2,4,5
E00092260,1,0,6
E00092261,7,2,2
E00092262,1,0,6
E00092263,4,1,6
E00092264,2,4,2
E00092265,2,4,1
E00092266,2,4,5
E00092267,2,4,5
E00092268,2,4,5
E00092269,2,4,5
E00092270,2,4,1
E00092271,2,4,2
E00092272,2,4,5
E00092273,6,4,2
E00092274,2,7,2
E00092275,2,4,5
E00092276,2,4,2
E00092277,2,4,1
E00092278,2,4,1
E00092279,2,4,5
E00092280,1,0,5
E00092281,1,0,6
E00092282,1,0,2
E00092283,6,7,2
E00092284,6,4,1
E00092285,6,4,2
E00092286,6,4,5
E00092288,4,1,2
E00092289,2,7,1
E00092290,2,4,2
E00092291,7,7,5
E00092293,2,4,5
E00092294,6,4,5
E00092296,4,1,7
E00092297,1,0,6
E00092298,1,7,2
E00092299,7,2,2
E00092300,2,4,2
E00092301,1,0,6
E00092302,2,4,5
E00092303,1,0,5
E00092304,1,0,6
E00092305,6,4,1
E00092306,6,7,2
E00092308,4,1,2
E00092309,2,4,2
E00092310,2,4,2
E00092311,2,4,2
E00092312,2,4,2
E00092313,4,1,6
E00092314,2,4,1
E00092315,2,4,1
E00092316,2,4,1
E00092317,7,2,2
E00092318,2,4,1
E00092319,2,4,1
E00092320,2,4,2
E00092321,1,1,6
E00092322,2,4,2
E00092323,2,4,2
E00092324,1,2,2
E00092326,2,4,2
E00092327,2,4,2
E00092328,4,1,7
E00092329,7,2,2
E00092330,2,4,1
E00092331,2,4,1
E00092332,6,7,2
E00092333,6,4,1
E00092334,4,1,2
E00092335,6,7,2
E00092336,7,2,2
E00092337,7,7,2
E00092338,6,4,1
E00092339,4,1,7
E00092340,7,2,2
E00092341,4,1,7
E00092342,4,1,7
E00092343,4,1,7
E00092344,4,1,7
E00092345,4,1,6
E00092346,7,2,2
E00092347,4,1,7
E00092348,4,1,7
E00092349,4,1,7
E00092350,4,1,6
E00092351,4,5,7
E00092352,7,2,1
E00092353,4,1,7
E00092354,4,1,7
E00092355,7,7,2
E00092356,7,7,2
E00092357,4,1,7
E00092358,4,2,7
E00092359,7,2,7
E00092360,7,2,2
E00092361,7,2,1
E00092362,0,5,8
E00092363,4,1,7
E00092364,4,1,6
E00092365,7,7,2
E00092366,4,1,7
E00092367,4,1,7
E00092368,4,1,7
E00092369,4,1,7
E00092370,0,5,8
E00092371,4,1,7
E00092372,4,1,7
E00092373,4,1,6
E00092374,7,2,2
E00092375,7,2,1
E00092376,4,1,7
E00092377,4,1,6
E00092378,4,1,7
E00092379,4,1,6
E00092380,4,1,7
E00092381,0,5,8
E00092382,4,1,6
E00092383,0,5,8
E00092384,1,0,6
E00092385,7,2,2
E00092387,0,5,6
E00092388,0,5,8
E00092389,1,0,6
E00092392,1,0,6
E00092393,1,0,6
E00092394,1,0,6
E00092395,1,0,6
E00092396,0,5,8
E00092397,2,4,1
E00092398,1,1,6
E00092399,1,2,5
E00092400,2,4,2
E00092401,2,7,1
E00092402,2,4,2
E00092403,7,7,1
E00092404,6,7,5
E00092405,2,4,1
E00092406,2,4,1
E00092407,2,4,1
E00092408,2,4,1
E00092409,2,4,1
E00092410,7,2,1
E00092411,7,2,2
E00092412,0,1,7
E00092413,1,0,2
E00092414,7,2,2
E00092415,2,4,2
E00092416,2,4,2
E00092417,2,4,5
E00092418,7,2,2
E00092419,2,4,1
E00092420,2,4,1
E00092421,2,4,1
E00092422,2,4,1
E00092423,2,4,2
E00092424,2,4,1
E00092425,0,5,8
E00092426,2,4,1
E00092427,2,2,2
E00092428,1,0,6
E00092430,1,0,6
E00092431,1,0,6
E00092434,0,5,8
E00092435,0,5,8
E00092437,1,0,6
E00092438,3,3,3
E00092439,0,5,8
E00092440,0,5,6
E00092441,1,0,6
E00092442,1,0,6
E00092443,1,0,6
E00092444,3,3,6
E00092447,3,3,3
E00092448,3,0,6
E00092449,1,0,6
E00092450,1,0,6
E00092453,7,2,2
E00092454,0,5,3
E00092455,7,2,1
E00092456,1,0,6
E00092457,1,0,6
E00092458,1,0,6
E00092459,2,4,1
E00092460,2,4,5
E00092461,2,4,1
E00092462,2,4,1
E00092463,2,4,5
E00092464,2,4,5
E00092465,2,4,1
E00092466,2,4,1
E00092467,7,7,1
E00092468,2,4,5
E00092469,2,4,2
E00092470,2,4,1
E00092471,2,4,1
E00092472,0,5,8
E00092473,7,7,2
E00092474,7,2,2
E00092475,2,4,1
E00092478,2,4,2
E00092479,6,4,2
E00092480,6,4,2
E00092481,7,2,1
E00092482,7,7,2
E00092485,7,2,2
E00092487,1,2,2
E00092488,7,2,2
E00092489,7,2,2
E00092490,0,7,7
E00092491,7,2,2
E00092492,7,2,2
E00092493,6,7,2
E00092494,7,7,2
E00092495,6,7,1
E00092496,6,4,2
E00092497,6,4,1
E00092498,7,7,7
E00092499,7,7,2
E00092501,2,4,2
E00092502,2,4,1
E00092503,7,2,2
E00092504,2,4,1
E00092505,2,4,2
E00092506,1,1,6
E00092507,1,0,6
E00092508,4,1,7
E00092509,0,5,2
E00092510,0,5,6
E00092511,1,0,2
E00092512,1,0,6
E00092513,1,0,6
E00092514,1,0,2
E00092515,1,0,6
E00092516,7,2,1
E00092517,2,4,2
E00092518,2,4,1
E00092519,1,0,6
E00092520,1,0,6
E00092521,0,5,8
E00092522,0,5,6
E00092523,1,0,6
E00092524,1,0,3
E00092525,1,0,6
E00092526,1,0,6
E00092527,1,0,6
E00092528,2,2,2
E00092529,1,0,6
E00092530,1,2,5
E00092531,1,0,5
E00092532,7,2,2
E00092533,7,2,1
E00092534,4,1,7
E00092535,2,2,2
E00092536,4,1,7
E00092537,2,4,1
E00092538,7,2,2
E00092539,7,2,2
E00092540,7,2,2
E00092541,4,7,6
E00092542,7,4,1
E00092543,4,1,6
E00092544,4,1,6
E00092545,7,2,1
E00092546,1,2,5
E00092547,2,4,1
E00092549,7,2,2
E00092550,2,2,1
E00092551,2,4,1
E00092552,2,4,1
E00092553,7,7,1
E00092554,7,7,2
E00092555,2,4,2
E00092556,2,4,1
E00092557,2,4,1
E00092558,2,4,1
E00092559,4,2,2
E00092560,7,2,1
E00092561,7,2,1
E00092562,2,4,1
E00092563,2,4,1
E00092564,4,1,7
E00092565,7,2,2
E00092566,4,1,7
E00092567,1,2,5
E00092568,4,1,7
E00092569,1,1,6
E00092570,7,2,7
E00092571,2,2,1
E00092572,1,0,6
E00092573,7,2,2
E00092574,2,4,1
E00092575,0,5,7
E00092576,7,2,2
E00092577,7,2,1
E00092578,0,5,8
E00092579,4,1,7
E00092580,4,1,7
E00092581,4,1,6
E00092582,2,4,1
E00092583,7,7,6
E00092584,0,5,6
E00092585,6,7,2
E00092586,2,4,1
E00092587,6,4,2
E00092588,6,4,1
E00092589,6,4,2
E00092590,6,4,2
E00092591,6,4,1
E00092592,2,4,2
E00092593,6,7,2
E00092594,0,5,7
E00092596,4,1,7
E00092597,7,2,2
E00092598,7,7,2
E00092599,6,4,1
E00092600,6,4,1
E00092601,6,4,1
E00092602,2,4,5
E00092603,2,4,1
E00092604,2,4,1
E00092605,7,2,2
E00092606,2,4,1
E00092607,2,4,1
E00092608,7,2,2
E00092609,6,4,2
E00092610,2,4,2
E00092611,6,4,2
E00092612,6,4,2
E00092613,2,4,1
E00092614,2,4,2
E00092615,2,4,1
E00092617,1,0,6
E00092618,2,2,2
E00092619,7,2,5
E00092620,7,7,1
E00092621,7,7,1
E00092622,7,2,1
E00092623,7,2,1
E00092624,7,2,1
E00092625,7,2,5
E00092626,7,2,2
E00092627,2,4,1
E00092628,1,0,6
E00092629,1,0,6
E00092630,2,4,1
E00092631,7,2,2
E00092632,4,1,6
E00092633,7,7,2
E00092634,0,5,6
E00092635,2,4,1
E00092636,0,5,8
E00092637,2,4,1
E00092638,7,2,1
E00092639,7,2,2
E00092640,4,1,6
E00092641,0,5,8
E00092642,4,1,6
E00092643,4,1,6
E00092644,6,4,2
E00092645,2,4,1
E00092646,2,4,1
E00092647,2,4,2
E00092648,2,4,2
E00092649,6,4,1
E00092650,4,1,7
E00092651,2,4,2
E00092652,7,2,2
E00092653,4,1,7
E00092654,7,2,1
E00092655,6,4,5
E00092656,6,4,1
E00092657,6,4,1
E00092659,7,1,7
E00092660,6,4,1
E00092661,6,4,1
E00092662,7,7,2
E00092663,2,4,1
E00092664,7,7,7
E00092665,7,7,2
E00092666,2,4,1
E00092667,2,4,2
E00092668,2,4,1
E00092669,2,4,1
E00092670,2,4,1
E00092672,6,4,2
E00092673,6,4,2
E00092674,6,4,2
E00092675,6,4,2
E00092676,6,7,2
E00092677,7,2,2
E00092678,2,4,1
E00092679,4,1,7
E00092680,6,7,2
E00092681,2,4,1
E00092682,7,7,2
E00092683,6,7,2
E00092684,2,4,2
E00092685,7,2,2
E00092686,6,4,1
E00092687,6,4,1
E00092688,6,4,1
E00092689,6,4,2
E00092690,6,4,2
E00092691,6,4,1
E00092692,6,4,1
E00092693,6,4,2
E00092694,6,7,2
E00092695,6,4,1
E00092696,2,4,2
E00092697,0,0,6
E00092698,2,4,5
E00092699,1,0,6
E00092700,1,0,6
E00092701,1,0,6
E00092702,2,4,5
E00092703,1,0,6
E00092704,3,3,3
E00092705,2,4,1
E00092706,2,4,1
E00092707,2,4,2
E00092708,7,2,1
E00092709,7,2,1
E00092710,7,2,1
E00092711,7,2,6
E00092712,2,4,1
E00092713,2,4,1
E00092715,2,4,1
E00092716,2,4,1
E00092717,2,4,1
E00092718,2,4,1
E00092719,2,4,2
E00092720,4,1,6
E00092721,7,2,1
E00092722,4,1,6
E00092723,7,7,2
E00092724,4,1,6
E00092725,7,7,2
E00092726,4,1,6
E00092727,7,2,2
E00092728,7,4,1
E00092729,2,4,1
E00092730,4,1,7
E00092731,1,0,6
E00092732,1,1,6
E00092733,0,5,6
E00092734,1,2,6
E00092735,7,7,2
E00092736,7,2,2
E00092737,7,2,2
E00092738,7,2,2
E00092739,7,2,2
E00092740,7,2,2
E00092741,0,5,8
E00092742,2,2,2
E00092743,7,2,1
E00092744,7,2,2
E00092745,7,2,1
E00092746,2,4,1
E00092747,7,2,1
E00092748,7,7,1
E00092749,7,7,1
E00092750,7,2,2
E00092751,2,4,1
E00092752,2,4,2
E00092753,7,7,1
E00092754,2,4,1
E00092755,2,4,2
E00092756,7,2,2
E00092757,2,4,1
E00092758,2,4,1
E00092759,2,4,1
E00092760,2,4,1
E00092761,2,4,1
E00092763,2,4,1
E00092764,2,4,1
E00092765,2,7,2
E00092766,2,4,1
E00092767,4,1,2
E00092768,2,4,2
E00092769,0,7,2
E00092770,7,4,1
E00092771,7,7,2
E00092772,7,7,2
E00092773,0,7,2
E00092774,7,7,2
E00092775,7,2,1
E00092776,7,2,1
E00092777,7,2,2
E00092778,7,7,1
E00092779,7,2,7
E00092780,4,1,7
E00092781,4,1,7
E00092782,4,1,7
E00092783,0,5,8
E00092784,7,2,2
E00092785,2,7,2
E00092786,2,4,1
E00092787,2,4,1
E00092788,2,4,1
E00092790,2,4,1
E00092791,7,2,2
E00092792,7,7,1
E00092793,2,4,1
E00092794,7,2,2
E00092795,0,5,2
E00092796,7,2,2
E00092797,7,2,2
E00092798,2,2,2
E00092799,6,7,2
E00092800,6,4,1
E00092801,6,4,2
E00092802,6,4,1
E00092803,6,4,2
E00092804,2,4,2
E00092806,6,4,2
E00092807,2,4,2
E00092808,6,4,2
E00092809,6,4,1
E00092811,6,7,2
E00092813,0,5,7
E00092815,4,1,7
E00092816,2,4,1
E00092817,2,4,1
E00092818,7,2,1
E00092820,2,4,1
E00092821,4,1,7
E00092822,7,7,1
E00092823,1,7,2
E00092825,0,5,7
E00092826,4,1,6
E00092827,2,4,2
E00092828,0,5,8
E00092829,1,1,2
E00092830,7,7,2
E00092831,7,2,1
E00092832,4,1,7
E00092833,7,7,2
E00092835,4,1,7
E00092836,4,1,7
E00092837,2,4,1
E00092838,4,1,7
E00092839,7,2,2
E00092841,4,1,7
E00092842,4,1,7
E00092843,4,1,7
E00092845,4,1,7
E00092846,2,4,1
E00092847,4,1,7
E00092848,0,5,7
E00092849,4,1,7
E00092850,2,2,2
E00092851,4,1,7
E00092852,4,1,7
E00092853,7,2,1
E00092854,7,7,2
E00092855,0,5,6
E00092856,1,0,2
E00092857,0,5,6
E00092858,7,7,1
E00092860,2,4,1
E00092861,7,2,2
E00092862,4,1,7
E00092863,2,4,1
E00092864,0,5,2
E00092865,2,4,1
E00092866,2,4,1
E00092867,7,2,2
E00092868,2,4,1
E00092869,7,2,1
E00092870,2,4,2
E00092871,2,4,1
E00092872,7,2,1
E00092873,2,4,1
E00092874,7,7,1
E00092875,2,4,1
E00092876,7,7,1
E00092877,2,4,1
E00092878,2,4,1
E00092879,2,4,1
E00092880,7,7,2
E00092881,2,4,1
E00092882,2,4,1
E00092883,7,7,2
E00092884,2,4,1
E00092885,2,4,1
E00092886,2,4,1
E00092887,7,2,1
E00092888,2,7,2
E00092889,7,7,2
E00092890,7,7,1
E00092891,7,7,1
E00092892,7,2,1
E00092894,7,7,2
E00092895,2,4,1
E00092896,7,7,1
E00092897,7,2,2
E00092898,7,7,1
E00092899,0,5,7
E00092900,2,4,1
E00092901,2,4,1
E00092902,2,4,2
E00092903,2,4,2
E00092904,2,4,1
E00092905,2,4,1
E00092906,2,4,1
E00092907,7,7,2
E00092908,6,4,1
E00092909,2,4,1
E00092910,7,7,2
E00092911,2,4,1
E00092912,2,4,1
E00092913,6,4,1
E00092914,6,4,2
E00092915,2,4,1
E00092916,2,4,1
E00092918,2,4,1
E00092919,2,4,1
E00092920,7,7,7
E00092921,2,4,2
E00092922,7,7,7
E00092923,7,7,2
E00092924,2,4,1
E00092925,7,7,1
E00092926,0,7,2
E00092927,2,4,1
E00092928,2,4,1
E00092929,7,7,2
E00092930,2,4,1
E00092931,2,4,1
E00092933,6,7,2
E00092934,7,7,2
E00092935,7,2,1
E00092936,2,4,1
E00092937,2,4,1
E00092938,2,7,1
E00092939,4,1,7
E00092940,7,7,1
E00092941,7,7,1
E00092942,2,4,1
E00092943,6,4,2
E00092944,2,4,1
E00092945,2,4,1
E00092946,7,2,2
E00092947,4,1,7
E00092948,2,4,1
E00092950,2,2,1
E00092952,4,1,7
E00092953,4,1,7
E00092954,2,4,1
E00092955,2,2,2
E00092956,1,2,2
E00092957,7,2,2
E00092958,2,4,1
E00092960,2,4,1
E00092962,4,1,7
E00092963,7,7,1
E00092964,2,4,1
E00092965,0,5,7
E00092966,2,4,1
E00092967,2,4,1
E00092968,2,4,1
E00092969,2,4,2
E00092970,2,4,1
E00092971,7,2,2
E00092972,0,5,6
E00092973,7,2,2
E00092974,0,5,2
E00092975,0,7,2
E00092976,0,5,8
E00092977,2,4,1
E00092978,7,2,2
E00092979,2,4,1
E00092980,4,1,7
E00092981,7,7,1
E00092982,2,4,1
E00092983,7,7,1
E00092984,7,2,1
E00092985,7,2,1
E00092986,2,4,1
E00092987,7,7,2
E00092988,7,7,2
E00092989,7,7,1
E00092990,7,7,2
E00092991,4,7,7
E00092992,7,2,7
E00092993,7,2,1
E00092994,7,7,2
E00092995,6,4,1
E00092996,7,7,2
E00092997,2,4,2
E00092998,7,7,2
E00092999,7,7,1
E00093000,7,2,2
E00093001,7,7,1
E00093002,7,2,1
E00093003,7,2,2
E00093004,0,1,2
E00093005,7,2,2
E00093006,4,1,7
E00093007,2,4,1
E00093008,4,1,7
E00093009,7,2,2
E00093010,2,4,1
E00093011,2,4,1
E00093012,0,5,8
E00093013,7,7,1
E00093014,7,7,1
E00093016,2,4,1
E00093017,7,7,1
E00093018,4,7,2
E00093019,7,2,2
E00093020,4,1,7
E00093021,2,4,2
E00093023,7,2,2
E00093024,4,1,7
E00093025,7,7,1
E00093026,2,4,2
E00093029,7,7,1
E00093030,1,2,2
E00093031,7,7,1
E00093033,7,7,2
E00093035,7,7,2
E00093036,7,7,1
E00093037,7,7,1
E00093038,1,1,6
E00093039,2,4,2
E00093041,7,7,1
E00093042,2,4,1
E00093043,7,2,2
E00093044,1,2,2
E00093046,7,2,2
E00093048,2,4,1
E00093049,2,7,1
E00093050,2,4,1
E00093051,2,4,1
E00093052,1,2,2
E00093053,7,2,1
E00093055,7,2,1
E00093056,1,7,2
E00093058,7,2,2
E00093059,4,1,6
E00093060,7,2,1
E00093062,7,2,1
E00093064,6,4,2
E00093066,6,4,1
E00093067,6,4,1
E00093068,6,4,1
E00093069,6,4,1
E00093070,6,4,2
E00093071,1,0,6
E00093072,1,2,6
E00093073,2,4,1
E00093074,1,0,6
E00093075,7,2,2
E00093076,7,2,1
E00093077,5,0,6
E00093078,4,1,6
E00093080,4,1,6
E00093081,4,1,7
E00093082,0,5,6
E00093083,0,5,6
E00093084,3,3,6
E00093085,3,0,6
E00093086,3,3,6
E00093087,1,0,6
E00093088,2,4,1
E00093089,2,4,1
E00093090,6,7,1
E00093091,6,7,2
E00093092,6,7,2
E00093093,6,4,1
E00093094,6,4,1
E00093095,6,7,2
E00093096,6,7,2
E00093097,6,4,1
E00093098,6,4,2
E00093099,6,4,1
E00093100,6,4,1
E00093101,6,4,1
E00093102,4,1,6
E00093103,4,1,6
E00093104,1,1,6
E00093105,0,5,8
E00093106,0,5,6
E00093107,0,5,8
E00093108,7,2,2
E00093109,0,5,8
E00093110,7,7,2
E00093111,0,5,8
E00093113,4,1,7
E00093115,0,5,8
E00093116,7,7,2
E00093117,7,7,2
E00093118,4,1,7
E00093119,4,1,7
E00093120,4,1,7
E00093121,4,1,2
E00093122,1,1,2
E00093123,2,7,1
E00093124,7,7,8
E00093125,7,2,1
E00093126,7,7,2
E00093127,7,2,2
E00093128,7,7,1
E00093129,2,4,1
E00093130,2,4,1
E00093131,2,4,1
E00093132,1,7,2
E00093134,0,5,2
E00093135,2,4,1
E00093136,6,4,2
E00093137,6,7,2
E00093138,6,4,1
E00093140,6,4,1
E00093141,6,4,2
E00093142,6,4,1
E00093144,7,2,7
E00093145,4,1,7
E00093146,4,1,7
E00093147,7,7,1
E00093148,7,7,1
E00093149,7,2,7
E00093150,7,2,2
E00093151,7,2,2
E00093152,7,1,2
E00093153,4,1,7
E00093154,4,1,7
E00093155,4,1,7
E00093156,4,1,7
E00093157,4,1,7
E00093158,4,1,7
E00093160,0,5,6
E00093161,4,1,7
E00093162,4,1,7
E00093163,4,1,6
E00093164,4,1,2
E00093165,1,1,6
E00093166,4,5,6
E00093167,4,0,6
E00093168,0,5,8
E00093169,4,1,6
E00093170,4,5,6
E00093171,1,1,6
E00093172,1,0,6
E00093173,6,4,1
E00093174,7,2,1
E00093175,2,4,1
E00093176,2,2,2
E00093177,6,4,1
E00093178,7,7,2
E00093179,2,4,1
E00093181,7,7,2
E00093182,4,1,6
E00093183,4,5,6
E00093184,0,5,6
E00093185,3,3,6
E00093186,1,0,6
E00093187,0,5,6
E00093189,3,3,6
E00093190,0,0,6
E00093191,4,1,7
E00093192,4,1,6
E00093193,4,1,7
E00093194,0,5,8
E00093195,4,1,7
E00093196,7,2,2
E00093197,2,4,1
E00093198,7,7,1
E00093199,2,4,1
E00093200,7,2,2
E00093201,7,7,2
E00093202,7,7,1
E00093203,2,4,1
E00093204,0,5,2
E00093205,7,7,2
E00093206,2,4,2
E00093207,7,2,2
E00093208,2,4,2
E00093209,2,4,1
E00093210,6,4,1
E00093211,2,4,1
E00093212,7,2,2
E00093213,7,2,2
E00093214,2,4,1
E00093215,7,2,1
E00093216,2,4,1
E00093217,7,2,1
E00093218,2,2,5
E00093219,0,5,6
E00093220,7,7,2
E00093221,7,7,1
E00093222,4,1,7
E00093223,2,4,1
E00093224,2,2,1
E00093225,2,4,1
E00093226,7,2,2
E00093227,2,4,1
E00093228,2,4,1
E00093229,7,2,2
E00093230,7,2,1
E00093231,2,4,1
E00093232,2,4,1
E00093233,2,4,1
E00093234,2,4,2
E00093235,7,2,1
E00093236,4,1,7
E00093237,4,1,7
E00093238,4,1,7
E00093239,4,1,7
E00093240,4,1,6
E00093241,7,1,2
E00093242,7,2,2
E00093243,7,7,7
E00093244,4,1,7
E00093245,4,1,7
E00093246,4,1,7
E00093247,0,5,8
E00093248,2,2,2
E00093251,4,1,7
E00093252,4,1,2
E00093253,4,2,7
E00093254,6,4,1
E00093255,6,4,1
E00093259,6,4,2
E00093260,6,4,2
E00093262,6,4,1
E00093263,6,4,2
E00093264,6,4,2
E00093265,6,4,2
E00093266,6,4,1
E00093267,6,4,1
E00093268,6,4,2
E00093269,6,4,2
E00093270,6,4,1
E00093271,4,1,6
E00093272,4,1,6
E00093274,1,1,6
E00093275,4,1,6
E00093276,4,1,7
E00093277,4,1,6
E00093278,7,2,7
E00093279,4,1,7
E00093280,4,1,7
E00093281,4,1,7
E00093282,4,1,7
E00093283,4,1,6
E00093284,4,1,8
E00093285,7,7,1
E00093286,7,7,2
E00093287,4,1,6
E00093288,4,1,7
E00093289,7,7,1
E00093290,2,4,1
E00093291,7,2,5
E00093292,3,3,6
E00093293,5,6,4
E00093294,0,5,8
E00093295,5,6,4
E00093296,3,3,4
E00093297,3,3,4
E00093298,7,2,2
E00093299,5,6,4
E00093300,7,2,2
E00093301,7,2,1
E00093302,3,3,6
E00093303,1,0,6
E00093304,3,3,6
E00093305,3,3,6
E00093306,3,3,4
E00093307,7,2,6
E00093308,5,6,4
E00093309,1,2,6
E00093310,2,4,1
E00093312,7,7,1
E00093313,2,4,1
E00093314,7,2,1
E00093315,7,2,1
E00093316,7,2,1
E00093317,7,7,1
E00093318,2,4,1
E00093319,7,7,1
E00093320,2,4,1
E00093321,7,2,1
E00093322,2,4,2
E00093323,7,2,1
E00093324,7,7,2
E00093325,7,2,2
E00093326,2,4,2
E00093328,7,7,2
E00093329,7,7,2
E00093330,7,7,2
E00093331,7,2,2
E00093332,7,2,1
E00093333,7,2,1
E00093334,7,7,2
E00093335,7,7,1
E00093336,7,7,1
E00093337,0,5,6
E00093338,4,1,6
E00093339,1,0,6
E00093340,4,1,6
E00093341,3,3,6
E00093342,1,0,6
E00093343,4,1,7
E00093344,1,2,6
E00093345,7,2,2
E00093346,4,1,6
E00093348,1,0,6
E00093349,4,1,6
E00093350,7,7,2
E00093351,7,2,2
E00093352,7,2,1
E00093353,7,7,2
E00093354,7,2,1
E00093355,0,5,8
E00093356,7,7,1
E00093357,7,7,1
E00093358,7,7,1
E00093359,7,2,1
E00093360,4,1,6
E00093361,4,1,6
E00093362,1,1,6
E00093363,7,7,2
E00093364,7,7,1
E00093365,7,7,1
E00093367,7,7,1
E00093368,7,2,2
E00093369,2,4,1
E00093370,7,2,2
E00093371,0,5,2
E00093372,7,7,2
E00093373,4,1,7
E00093374,7,7,2
E00093375,4,1,7
E00093376,7,7,1
E00093377,2,4,1
E00093378,2,4,1
E00093379,7,2,1
E00093380,2,4,1
E00093381,2,4,1
E00093382,2,4,1
E00093383,2,4,1
E00093384,2,4,1
E00093385,2,4,1
E00093386,2,4,1
E00093387,2,4,1
E00093388,2,7,1
E00093389,2,4,1
E00093390,2,4,1
E00093391,2,4,1
E00093392,2,4,1
E00093393,7,2,2
E00093394,7,7,2
E00093395,2,4,1
E00093396,1,1,2
E00093397,7,2,2
E00093398,2,4,2
E00093399,4,1,7
E00093400,7,2,6
E00093401,4,1,7
E00093402,7,2,1
E00093403,2,4,1
E00093404,4,1,7
E00093405,2,4,2
E00093406,4,1,7
E00093407,4,1,7
E00093408,4,1,7
E00093409,4,1,7
E00093410,4,1,7
E00093411,2,2,1
E00093412,1,1,7
E00093413,7,2,2
E00093414,4,1,7
E00093415,7,2,1
E00093416,7,2,5
E00093417,7,2,1
E00093418,2,2,2
E00093419,7,2,1
E00093420,6,4,1
E00093421,6,4,2
E00093422,6,4,2
E00093423,6,7,2
E00093424,6,7,7
E00093425,6,4,1
E00093426,6,4,1
E00093427,6,4,2
E00093429,6,4,1
E00093430,7,2,2
E00093431,2,4,1
E00093432,2,4,1
E00093433,6,4,1
E00093436,6,4,1
E00093437,1,2,2
E00093438,6,4,1
E00093439,2,4,1
E00093440,7,7,2
E00093441,2,4,1
E00093442,7,2,1
E00093443,2,4,1
E00093444,6,4,1
E00093445,2,4,1
E00093446,2,4,2
E00093447,2,4,1
E00093448,6,4,1
E00093449,6,4,1
E00093451,4,1,7
E00093452,1,1,6
E00093453,0,5,6
E00093454,4,1,6
E00093455,4,1,7
E00093456,4,1,7
E00093457,4,1,7
E00093458,4,1,6
E00093459,4,1,6
E00093460,4,1,6
E00093461,4,1,6
E00093462,0,5,6
E00093463,4,1,7
E00093464,4,5,7
E00093465,0,5,8
E00093466,0,5,8
E00093467,4,1,7
E00093468,4,1,7
E00093469,7,2,7
E00093470,7,2,2
E00093471,4,1,7
E00093472,0,5,8
E00093473,4,1,7
E00093474,4,1,7
E00093475,4,1,7
E00093476,4,1,7
E00093477,4,1,7
E00093479,4,1,7
E00093480,4,1,7
E00093481,4,1,7
E00093482,7,2,1
E00093483,7,2,1
E00093484,7,2,1
E00093485,7,2,2
E00093486,7,2,1
E00093487,7,2,1
E00093488,7,2,1
E00093489,7,2,2
E00093490,7,2,1
E00093491,2,4,1
E00093492,2,4,1
E00093493,2,4,1
E00093494,7,2,2
E00093495,7,2,1
E00093496,2,2,2
E00093497,7,2,1
E00093498,7,2,1
E00093499,7,7,1
E00093500,7,7,1
E00093501,2,4,1
E00093502,7,2,2
E00093503,2,4,1
E00093504,2,4,1
E00093505,7,2,2
E00093506,2,4,1
E00093507,7,2,2
E00093508,7,7,2
E00093509,7,2,1
E00093510,7,7,2
E00093511,7,2,1
E00093512,2,4,1
E00093513,7,2,1
