OA,pca_cluster,ae_cluster,oac_supergroup
E00078304,5,4,5
E00078305,0,0,2
E00078306,5,3,5
E00078307,5,4,2
E00078308,5,4,1
E00078310,5,4,1
E00078311,5,4,2
E00078312,5,4,5
E00078313,5,4,2
E00078314,5,4,2
E00078315,5,4,2
E00078316,6,7,6
E00078317,5,4,5
E00078318,3,2,6
E00078319,5,4,5
E00078320,5,4,5
E00078321,5,4,6
E00078323,6,7,6
E00078324,2,6,2
E00078325,3,2,6
E00078326,6,7,6
E00078327,5,4,5
E00078328,6,7,6
E00078329,5,4,5
E00078330,3,2,8
E00078331,3,2,8
E00078332,6,7,6
E00078333,5,4,5
E00078334,5,4,7
E00078335,5,4,5
E00078336,5,4,5
E00078337,3,2,8
E00078338,6,7,6
E00078339,0,0,5
E00078340,0,0,5
E00078341,0,3,5
E00078342,3,2,8
E00078343,5,4,2
E00078344,5,4,5
E00078345,5,4,5
E00078346,2,6,6
E00078347,2,6,6
E00078348,2,6,6
E00078349,2,4,2
E00078351,1,1,4
E00078352,1,1,4
E00078353,1,1,4
E00078354,1,1,4
E00078355,1,1,6
E00078356,7,5,4
E00078358,2,6,5
E00078359,7,5,4
E00078360,7,5,4
E00078361,1,1,4
E00078362,1,1,4
E00078363,1,1,4
E00078364,7,6,6
E00078365,7,6,6
E00078366,2,6,6
E00078367,7,5,4
E00078368,2,6,6
E00078369,2,6,6
E00078370,2,6,6
E00078371,2,6,6
E00078372,2,6,6
E00078373,2,6,6
E00078374,3,2,6
E00078375,2,6,6
E00078376,2,6,5
E00078377,2,6,6
E00078378,2,4,2
E00078379,2,6,6
E00078380,5,4,2
E00078381,2,6,6
E00078382,0,0,5
E00078383,2,4,5
E00078384,0,0,5
E00078385,0,0,5
E00078386,0,0,5
E00078387,2,6,6
E00078388,2,0,5
E00078389,0,0,1
E00078390,2,6,5
E00078391,2,4,5
E00078392,2,4,2
E00078393,6,7,6
E00078394,6,7,7
E00078395,5,4,2
E00078396,2,6,5
E00078397,0,0,1
E00078398,0,0,5
E00078399,6,7,6
E00078400,2,6,6
E00078401,3,2,6
E00078402,0,0,5
E00078403,5,4,5
E00078404,3,2,8
E00078405,2,6,6
E00078406,5,4,5
E00078407,6,7,6
E00078408,5,4,2
E00078409,0,0,1
E00078410,2,6,7
E00078411,6,7,6
E00078412,0,0,5
E00078413,2,6,6
E00078414,5,4,6
E00078415,6,7,6
E00078416,2,6,6
E00078417,2,6,5
E00078418,1,6,6
E00078419,1,1,6
E00078420,3,2,6
E00078421,3,2,6
E00078422,1,1,6
E00078423,1,1,4
E00078424,6,7,6
E00078425,6,7,6
E00078426,6,7,6
E00078427,6,7,6
E00078428,3,2,6
E00078429,3,2,8
E00078430,2,6,5
E00078431,6,7,7
E00078432,6,7,6
E00078433,6,7,7
E00078434,6,7,7
E00078435,6,7,6
E00078436,3,2,6
E00078437,2,6,6
E00078438,3,2,8
E00078439,2,6,4
E00078440,5,4,5
E00078441,1,1,4
E00078442,7,5,4
E00078443,2,6,6
E00078444,1,1,6
E00078445,0,0,5
E00078446,0,0,2
E00078447,5,4,1
E00078448,5,4,1
E00078449,0,0,5
E00078450,0,0,5
E00078451,0,4,5
E00078452,5,4,1
E00078453,2,4,2
E00078454,2,4,6
E00078455,5,4,1
E00078456,5,4,2
E00078457,3,2,8
E00078458,5,4,1
E00078459,5,4,2
E00078460,0,0,1
E00078461,5,4,2
E00078462,0,0,5
E00078463,0,0,5
E00078464,0,0,5
E00078465,2,6,5
E00078466,0,0,5
E00078467,2,6,5
E00078468,2,0,2
E00078469,2,4,2
E00078470,2,6,2
E00078471,0,0,1
E00078472,2,6,6
E00078473,2,0,5
E00078474,0,0,1
E00078475,0,0,1
E00078476,3,2,8
E00078477,5,4,1
E00078478,5,4,1
E00078479,0,0,1
E00078480,0,3,2
E00078481,6,7,2
E00078482,6,7,7
E00078483,5,4,2
E00078484,0,0,2
E00078485,6,7,7
E00078486,0,0,1
E00078487,6,7,7
E00078488,5,4,2
E00078489,5,4,1
E00078490,0,0,1
E00078491,5,4,2
E00078492,5,3,2
E00078493,3,2,8
E00078494,5,4,2
E00078495,0,0,1
E00078496,3,2,2
E00078497,5,4,2
E00078498,6,7,7
E00078499,3,6,6
E00078500,0,0,2
E00078501,5,4,1
E00078502,5,4,2
E00078503,5,4,2
E00078504,6,7,7
E00078505,2,4,2
E00078506,5,4,1
E00078507,0,3,2
E00078508,5,4,6
E00078509,3,2,6
E00078510,2,4,2
E00078511,0,0,5
E00078512,6,7,6
E00078513,6,7,7
E00078514,3,2,8
E00078515,5,4,1
E00078516,2,4,5
E00078517,5,4,2
E00078518,6,7,7
E00078519,6,7,7
E00078520,6,7,6
E00078522,3,2,8
E00078524,2,7,6
E00078525,6,7,6
E00078526,6,7,6
E00078527,6,4,6
E00078528,5,4,5
E00078529,6,7,6
E00078530,6,7,6
E00078531,6,7,7
E00078532,6,4,7
E00078533,2,4,2
E00078534,2,4,5
E00078535,0,0,1
E00078536,2,4,2
E00078537,0,0,1
E00078538,2,6,2
E00078539,0,0,1
E00078540,0,0,5
E00078541,5,4,1
E00078542,0,0,1
E00078543,5,4,5
E00078545,0,0,5
E00078546,0,0,5
E00078547,0,0,5
E00078548,5,4,2
E00078550,0,0,2
E00078551,0,0,1
E00078552,5,4,1
E00078553,0,0,1
E00078555,0,0,1
E00078557,2,6,5
E00078558,2,6,6
E00078559,0,0,1
E00078560,0,0,6
E00078561,2,6,2
E00078562,2,6,6
E00078563,5,4,5
E00078564,3,2,6
E00078565,5,4,5
E00078567,5,4,5
E00078568,3,2,6
E00078569,2,4,5
E00078570,6,7,6
E00078571,6,7,6
E00078572,1,1,4
E00078573,6,7,6
E00078574,3,2,8
E00078575,6,1,4
E00078576,6,7,6
E00078577,3,2,6
E00078578,6,7,6
E00078579,6,7,6
E00078580,3,2,6
E00078581,6,7,6
E00078582,6,7,6
E00078583,6,2,4
E00078584,6,7,4
E00078585,6,7,6
E00078586,6,2,6
E00078587,1,1,4
E00078588,6,7,6
E00078589,6,7,4
E00078590,6,7,6
E00078591,6,7,6
E00078592,3,2,6
E00078593,6,7,4
E00078594,6,7,4
E00078595,6,7,6
E00078596,6,7,7
E00078597,6,7,4
E00078598,6,7,6
E00078599,3,2,6
E00078600,6,7,6
E00078601,6,7,7
E00078602,6,7,7
E00078603,6,7,6
E00078604,6,7,6
E00078605,6,7,6
E00078606,6,7,6
E00078607,5,4,6
E00078608,5,4,1
E00078609,5,4,1
E00078610,6,7,6
E00078611,6,7,6
E00078612,6,7,6
E00078613,3,7,6
E00078614,6,7,7
E00078615,6,7,6
E00078616,3,2,8
E00078617,3,2,8
E00078618,3,2,7
E00078619,6,7,6
E00078620,3,2,6
E00078621,6,7,7
E00078622,4,0,2
E00078623,4,3,2
E00078624,4,3,1
E00078625,0,0,5
E00078626,0,4,2
E00078627,0,0,2
E00078628,0,0,1
E00078629,0,0,1
E00078630,0,0,2
E00078631,0,0,1
E00078632,5,4,1
E00078633,5,4,1
E00078634,5,4,2
E00078635,0,0,2
E00078636,3,2,8
E00078637,5,4,1
E00078638,2,6,6
E00078639,2,4,2
E00078640,5,4,2
E00078641,2,4,2
E00078642,3,2,8
E00078643,5,4,2
E00078644,5,4,1
E00078645,5,4,2
E00078646,0,0,5
E00078647,5,4,5
E00078648,0,0,1
E00078649,2,6,6
E00078650,5,4,1
E00078651,5,4,1
E00078652,5,4,2
E00078653,5,4,5
E00078654,5,4,5
E00078655,5,4,1
E00078656,5,4,5
E00078658,5,4,1
E00078660,5,4,2
E00078661,5,4,7
E00078662,2,4,2
E00078663,5,4,1
E00078664,5,4,1
E00078665,5,4,2
E00078666,2,4,2
E00078667,5,3,1
E00078668,5,4,1
E00078669,5,4,6
E00078670,6,7,7
E00078671,5,4,2
E00078672,5,4,2
E00078673,6,7,6
E00078674,3,2,8
E00078675,6,7,7
E00078677,6,7,6
E00078678,5,4,2
E00078679,5,4,2
E00078680,2,4,2
E00078681,0,0,2
E00078682,3,2,2
E00078683,5,4,2
E00078684,5,4,2
E00078685,5,4,2
E00078686,6,7,7
E00078687,0,0,2
E00078688,3,2,7
E00078690,5,4,5
E00078691,3,2,7
E00078692,5,4,7
E00078693,2,4,5
E00078694,0,0,5
E00078695,0,0,5
E00078696,0,0,5
E00078697,0,0,5
E00078698,6,7,6
E00078699,0,0,5
E00078700,2,6,5
E00078701,2,6,2
E00078702,2,4,5
E00078703,0,0,5
E00078704,0,0,5
E00078705,0,0,5
E00078706,0,0,1
E00078707,2,4,5
E00078708,3,2,6
E00078709,2,6,6
E00078710,7,6,4
E00078711,2,6,6
E00078712,2,6,6
E00078713,2,6,6
E00078714,2,4,2
E00078715,2,4,5
E00078716,0,0,5
E00078717,6,7,6
E00078718,2,4,5
E00078719,0,0,5
E00078720,2,4,5
E00078721,0,0,5
E00078722,0,0,5
E00078723,2,6,6
E00078724,2,4,6
E00078725,2,6,6
E00078726,6,7,6
E00078727,6,7,6
E00078728,3,2,6
E00078729,6,7,6
E00078730,3,2,8
E00078731,5,4,5
E00078732,3,2,6
E00078733,5,4,5
E00078734,0,3,5
E00078735,6,7,4
E00078736,5,4,5
E00078737,2,6,6
E00078738,5,4,5
E00078739,3,2,8
E00078741,0,3,5
E00078742,2,6,6
E00078743,2,6,6
E00078744,2,6,6
E00078745,0,0,5
E00078746,6,7,6
E00078747,6,7,6
E00078748,3,2,6
E00078749,6,7,4
E00078750,3,2,6
E00078751,6,7,4
E00078752,1,1,4
E00078753,6,7,6
E00078754,6,7,4
E00078755,5,4,5
E00078756,6,7,6
E00078757,3,2,6
E00078758,5,4,5
E00078760,3,2,6
E00078761,5,4,5
E00078762,5,4,5
E00078763,5,4,5
E00078764,5,4,5
E00078765,5,4,5
E00078766,3,2,8
E00078767,5,0,1
E00078768,6,7,4
E00078769,6,7,4
E00078770,6,7,6
E00078771,6,7,4
E00078773,3,2,6
E00078774,2,6,6
E00078775,2,6,5
E00078776,2,6,6
E00078777,5,4,1
E00078778,5,4,5
E00078780,2,6,4
E00078782,2,6,6
E00078783,2,6,6
E00078784,2,6,6
E00078785,6,7,7
E00078786,2,6,6
E00078787,2,6,6
E00078788,2,6,6
E00078789,6,7,7
E00078790,6,7,7
E00078791,5,4,1
E00078792,5,4,1
E00078793,5,4,5
E00078794,5,4,2
E00078795,2,6,6
E00078796,2,7,7
E00078797,5,4,5
E00078798,5,4,2
E00078799,2,4,6
E00078800,2,6,6
E00078801,2,6,6
E00078802,2,6,6
E00078803,2,4,6
E00078804,2,6,6
E00078805,0,0,2
E00078807,5,4,2
E00078808,0,0,1
E00078809,0,0,2
E00078810,6,7,7
E00078811,5,7,7
E00078812,5,4,1
E00078813,6,7,7
E00078814,3,2,8
E00078815,0,0,2
E00078816,5,4,1
E00078817,5,4,2
E00078818,5,4,7
E00078819,5,4,1
E00078820,5,7,2
E00078821,5,4,2
E00078823,2,6,5
E00078824,5,4,2
E00078825,5,4,2
E00078826,0,0,1
E00078828,5,3,1
E00078829,6,7,7
E00078830,5,4,2
E00078831,5,4,1
E00078832,5,7,7
E00078833,5,4,1
E00078834,5,4,1
E00078835,5,4,1
E00078836,5,4,2
E00078837,0,0,1
E00078838,5,3,2
E00078839,5,7,2
E00078840,0,0,2
E00078841,0,0,1
E00078842,4,3,1
E00078843,4,3,2
E00078844,4,3,2
E00078845,4,0,1
E00078846,0,0,2
E00078847,4,0,5
E00078848,1,1,4
E00078849,3,2,8
E00078850,6,7,6
E00078851,1,6,4
E00078852,3,2,6
E00078853,6,7,6
E00078854,6,7,6
E00078855,3,2,6
E00078856,1,1,4
E00078857,0,0,5
E00078858,1,1,4
E00078859,3,2,6
E00078860,2,6,2
E00078861,5,4,2
E00078862,6,7,6
E00078863,3,2,6
E00078864,6,7,6
E00078865,6,7,6
E00078866,2,6,5
E00078867,1,6,6
E00078868,0,0,5
E00078869,6,7,6
E00078870,6,7,6
E00078871,2,6,6
E00078872,6,7,6
E00078873,2,6,4
E00078874,7,5,4
E00078875,2,6,6
E00078876,6,7,6
E00078877,1,1,4
E00078878,6,6,6
E00078879,3,2,6
E00078880,0,0,5
E00078881,3,2,6
E00078882,6,2,6
E00078883,6,2,6
E00078884,0,0,5
E00078885,2,6,5
E00078886,6,7,4
E00078887,1,6,6
E00078888,0,0,5
E00078889,1,1,4
E00078892,7,5,4
E00078893,7,5,3
E00078894,3,2,4
E00078896,1,1,4
E00078898,7,5,4
E00078899,1,1,4
E00078900,1,1,4
E00078901,1,1,4
E00078902,1,1,4
E00078903,1,1,4
E00078904,1,1,4
E00078905,1,1,4
E00078906,1,1,4
E00078907,1,1,4
E00078909,1,1,4
E00078910,1,1,4
E00078911,1,1,4
E00078912,1,1,4
E00078913,7,5,4
E00078914,1,1,4
E00078915,6,7,4
E00078916,6,7,4
E00078917,1,1,4
E00078918,6,1,4
E00078919,6,6,4
E00078920,3,5,6
E00078921,6,7,4
E00078922,3,2,6
E00078923,7,5,4
E00078924,1,1,4
E00078925,6,7,4
E00078926,2,6,4
E00078927,6,7,4
E00078928,7,5,4
E00078929,1,1,4
E00078930,1,1,4
E00078931,6,7,4
E00078932,1,1,4
E00078933,1,1,4
E00078934,6,7,4
E00078935,1,1,4
E00078936,6,7,4
E00078937,6,2,4
E00078938,2,6,5
E00078939,1,1,4
E00078940,5,4,5
E00078941,1,1,4
E00078942,1,1,4
E00078943,3,2,6
E00078944,2,6,5
E00078945,7,6,6
E00078946,1,1,4
E00078948,3,6,4
E00078949,1,1,4
E00078950,1,1,4
E00078951,7,5,4
E00078952,1,1,4
E00078953,1,1,4
E00078954,1,1,4
E00078955,7,5,4
E00078956,1,1,4
E00078957,7,5,4
E00078958,1,1,4
E00078959,7,5,4
E00078960,1,1,4
E00078961,1,1,4
E00078962,7,5,4
E00078963,1,1,4
E00078964,1,5,4
E00078965,2,6,6
E00078967,3,2,4
E00078968,1,1,6
E00078969,6,7,6
E00078970,1,1,4
E00078971,2,6,6
E00078972,2,6,6
E00078974,6,7,4
E00078975,6,7,6
E00078976,5,4,2
E00078977,5,4,2
E00078978,3,2,7
E00078979,0,0,1
E00078980,5,3,1
E00078981,5,4,5
E00078982,6,7,6
E00078983,2,7,6
E00078984,6,7,7
E00078985,6,4,7
E00078987,5,4,2
E00078988,4,3,5
E00078989,4,3,2
E00078990,0,0,1
E00078991,5,4,2
E00078992,5,4,2
E00078993,6,7,7
E00078994,2,6,6
E00078995,3,2,6
E00078996,2,6,6
E00078997,2,6,6
E00078998,2,6,6
E00078999,2,6,6
E00079000,6,7,6
E00079001,2,6,5
E00079003,2,6,6
E00079004,6,7,6
E00079005,6,7,6
E00079006,2,6,4
E00079007,5,4,2
E00079008,5,4,5
E00079009,5,4,5
E00079010,2,6,6
E00079011,2,6,6
E00079012,5,4,6
E00079013,2,6,6
E00079014,6,7,6
E00079015,2,6,6
E00079017,7,5,6
E00079018,2,6,5
E00079019,7,5,4
E00079020,2,6,4
E00079021,7,5,4
E00079022,2,6,6
E00079024,0,3,2
E00079025,0,0,2
E00079026,0,3,2
E00079027,5,4,2
E00079028,0,0,2
E00079029,0,0,1
E00079030,0,0,1
E00079031,5,4,1
E00079032,0,0,1
E00079033,5,4,2
E00079034,4,3,1
E00079035,4,0,1
E00079036,4,3,2
E00079037,4,3,1
E00079038,4,3,2
E00079040,2,6,6
E00079042,2,6,6
E00079043,6,4,7
E00079044,2,4,2
E00079045,4,3,2
E00079047,0,0,1
E00079048,4,3,1
E00079049,0,0,1
E00079050,0,0,5
E00079051,5,4,2
E00079052,0,3,1
E00079053,0,0,1
E00079054,1,1,4
E00079055,1,1,4
E00079056,3,2,6
E00079057,5,7,5
E00079058,3,2,8
E00079059,6,7,4
E00079060,6,7,4
E00079061,1,6,5
E00079062,1,1,4
E00079063,1,1,4
E00079064,1,1,4
E00079065,1,1,4
E00079066,1,1,4
E00079067,1,1,4
E00079068,1,1,4
E00079069,1,1,4
E00079070,1,1,4
E00079071,1,1,4
E00079072,6,7,6
E00079073,4,3,1
E00079074,4,3,2
E00079075,4,0,1
E00079076,4,3,1
E00079077,5,3,1
E00079078,5,4,1
E00079079,5,3,1
E00079080,0,0,1
E00079081,0,0,5
E00079082,6,7,6
E00079083,6,6,6
E00079084,5,4,6
E00079085,0,3,5
E00079086,6,7,6
E00079087,5,4,2
E00079088,3,2,8
E00079089,6,7,6
E00079090,3,2,6
E00079091,6,7,6
E00079092,3,2,3
E00079093,5,3,1
E00079094,5,4,6
E00079095,6,7,6
E00079096,6,7,6
E00079097,1,1,6
E00079098,2,6,6
E00079099,1,1,6
E00079100,5,4,6
E00079101,6,7,6
E00079102,6,7,6
E00079103,6,1,4
E00079104,6,7,6
E00079105,5,4,2
E00079106,2,6,6
E00079107,0,0,1
E00079108,6,2,6
E00079109,2,6,6
E00079110,3,2,6
E00079111,6,7,6
E00079112,6,7,6
E00079113,6,7,6
E00079114,3,2,6
E00079115,0,0,1
E00079116,5,3,1
E00079117,5,3,1
E00079118,2,4,6
E00079119,0,0,5
E00079120,3,2,2
E00079121,0,0,1
E00079122,0,3,1
E00079123,6,6,6
E00079125,2,4,2
E00079126,2,4,6
E00079127,6,7,6
E00079128,3,2,6
E00079129,7,5,4
E00079130,6,2,6
E00079131,3,2,6
E00079132,1,6,6
E00079133,0,0,1
E00079134,0,0,1
E00079135,0,0,5
E00079136,5,4,1
E00079137,3,2,2
E00079138,2,6,2
E00079139,2,6,2
E00079140,0,0,1
E00079141,0,0,5
E00079142,0,0,1
E00079145,2,6,6
E00079146,0,0,5
E00079147,5,4,1
E00079148,5,4,5
E00079149,0,0,5
E00079151,5,4,5
E00079152,3,7,5
E00079153,0,0,5
E00079154,0,0,5
E00079155,1,5,4
E00079156,5,0,5
E00079157,1,1,4
E00079158,7,5,4
E00079159,1,1,4
E00079160,1,1,4
E00079161,1,1,5
E00079162,1,1,4
E00079163,1,1,4
E00079164,1,1,5
E00079165,1,1,4
E00079166,1,1,4
E00079167,0,1,5
E00079168,1,1,5
E00079169,1,1,4
E00079170,1,1,4
E00079171,1,1,4
E00079172,2,1,4
E00079173,0,6,5
E00079174,1,1,4
E00079175,1,1,4
E00079177,1,1,4
E00079178,7,5,4
E00079179,1,1,4
E00079180,1,1,4
E00079181,6,7,6
E00079182,2,4,5
E00079183,3,2,6
E00079185,6,2,6
E00079186,6,7,6
E00079187,1,1,4
E00079188,6,7,6
E00079189,5,4,6
E00079190,2,6,5
E00079191,5,4,2
E00079192,2,6,5
E00079193,5,4,2
E00079194,6,7,6
E00079195,2,0,5
E00079196,6,7,5
E00079197,6,7,6
E00079198,6,7,6
E00079199,6,7,6
E00079200,6,7,6
E00079201,6,7,6
E00079202,3,2,6
E00079203,2,6,6
E00079204,6,2,6
E00079205,6,7,4
E00079206,6,7,6
E00079207,3,2,8
E00079208,6,7,4
E00079209,1,1,4
E00079210,3,2,4
E00079211,6,1,4
E00079212,6,7,4
E00079213,6,7,4
E00079214,6,2,4
E00079215,1,1,4
E00079216,6,7,4
E00079217,3,2,4
E00079218,3,2,4
E00079219,1,1,4
E00079220,7,5,4
E00079221,1,1,4
E00079222,1,1,4
E00079223,1,1,4
E00079224,1,1,4
E00079226,1,1,4
E00079227,1,1,4
E00079228,1,1,4
E00079229,1,1,4
E00079230,1,1,4
E00079231,1,1,4
E00079232,5,3,2
E00079233,5,4,1
E00079234,2,6,6
E00079236,6,7,6
E00079237,3,2,8
E00079238,3,2,6
E00079239,2,6,5
E00079240,5,4,1
E00079241,6,7,6
E00079243,5,4,5
E00079244,6,7,6
E00079245,5,4,2
E00079246,5,4,5
E00079247,5,4,6
E00079248,5,4,6
E00079249,5,4,2
E00079250,5,4,5
E00079251,6,7,6
E00079252,5,4,5
E00079253,5,4,5
E00079254,0,3,2
E00079255,6,7,6
E00079256,3,2,8
E00079257,5,4,7
E00079258,6,7,6
E00079259,2,6,6
E00079260,2,6,6
E00079261,3,2,6
E00079262,2,6,5
E00079263,0,0,5
E00079264,5,3,2
E00079265,0,0,5
E00079266,0,0,5
E00079267,3,2,8
E00079268,6,7,6
E00079269,5,3,1
E00079270,5,3,1
E00079271,6,7,6
E00079272,5,4,6
E00079274,5,4,2
E00079275,6,6,6
E00079276,5,4,5
E00079277,2,6,6
E00079278,2,6,6
E00079279,2,6,6
E00079280,5,4,5
E00079281,6,7,6
E00079282,6,7,6
E00079283,5,4,5
E00079284,6,7,7
E00079285,5,4,6
E00079286,3,7,6
E00079287,3,2,6
E00079288,3,2,6
E00079289,2,6,6
E00079290,0,0,5
E00079291,3,2,6
E00079292,0,0,1
E00079293,5,4,6
E00079294,0,3,2
E00079295,5,4,5
E00079296,5,4,5
E00079297,3,7,7
E00079298,0,0,2
E00079299,6,7,6
E00079300,3,6,6
E00079301,3,2,8
E00079302,6,7,6
E00079303,6,7,6
E00079304,0,0,5
E00079305,3,3,2
E00079306,6,7,6
E00079307,3,2,2
E00079308,0,0,5
E00079309,0,0,1
E00079310,0,0,1
E00079311,0,0,1
E00079312,0,4,1
E00079313,5,3,5
E00079314,0,0,5
E00079315,5,4,1
E00079316,2,6,2
E00079317,0,0,1
E00079318,5,4,2
E00079319,5,3,1
E00079320,5,4,2
E00079321,5,4,5
E00079322,3,2,1
E00079323,5,3,1
E00079324,5,4,5
E00079325,5,4,2
E00079326,0,3,1
E00079327,0,0,5
E00079328,5,4,2
E00079329,5,3,1
E00079330,3,2,2
E00079331,5,3,1
E00079332,5,4,1
E00079333,5,3,1
E00079334,5,4,1
E00079335,5,4,1
E00079336,5,4,1
E00079337,5,3,1
E00079338,0,0,1
E00079339,5,3,1
E00079341,0,0,5
E00079342,0,0,5
E00079343,0,0,5
E00079344,2,6,5
E00079345,0,6,5
E00079346,0,3,5
E00079347,1,1,4
E00079348,0,3,5
E00079349,0,0,5
E00079350,0,0,5
E00079351,0,0,5
E00079352,7,5,4
E00079353,0,0,5
E00079354,0,0,1
E00079355,1,1,5
E00079356,1,1,5
E00079357,1,1,5
E00079359,1,1,4
E00079360,0,0,5
E00079361,5,4,5
E00079362,1,1,4
E00079363,1,1,4
E00079364,0,0,5
E00079365,1,1,4
E00079367,2,6,4
E00079368,1,1,4
E00079369,0,0,5
E00079370,1,1,5
E00079371,1,1,4
E00079372,0,0,5
E00079373,1,1,5
E00079374,0,0,5
E00079375,0,0,5
E00079376,2,6,5
E00079377,2,6,5
E00079378,2,6,4
E00079379,2,6,4
E00079380,0,0,5
E00079381,0,0,5
E00079382,0,0,5
E00079383,2,0,5
E00079384,0,0,5
E00079385,1,0,5
E00079386,1,1,4
E00079387,1,1,4
E00079388,1,1,4
E00079389,1,1,4
E00079390,1,1,4
E00079392,7,5,4
E00079393,7,5,4
E00079395,1,1,4
E00079397,1,1,4
E00079398,1,1,4
E00079400,1,1,4
E00079401,1,1,4
E00079402,1,1,4
E00079403,1,1,4
E00079404,1,1,4
E00079405,1,5,4
E00079406,1,1,4
E00079407,1,1,4
E00079408,7,5,4
E00079409,7,5,3
E00079410,1,1,4
E00079411,1,1,4
E00079412,1,1,4
E00079413,1,1,4
E00079414,1,5,4
E00079415,1,1,4
E00079416,1,1,4
E00079417,1,1,4
E00079418,1,1,4
E00079419,1,1,4
E00079420,1,1,4
E00079421,1,1,4
E00079422,0,0,5
E00079423,2,6,4
E00079424,0,0,5
E00079425,0,0,5
E00079426,0,0,5
E00079427,0,0,5
E00079428,0,0,5
E00079429,5,4,5
E00079430,2,6,5
E00079431,3,2,4
E00079432,2,6,4
E00079433,2,6,4
E00079434,2,6,4
E00079435,2,6,6
E00079436,0,0,5
E00079437,0,0,5
E00079438,0,0,5
E00079439,0,0,5
E00079440,5,4,5
E00079441,0,0,5
E00079442,0,0,5
E00079443,0,0,5
E00079444,2,6,5
E00079445,2,6,5
E00079446,1,1,4
E00079447,1,1,4
E00079448,1,1,4
E00079449,6,1,4
E00079450,1,6,4
E00079451,1,1,4
E00079452,1,1,4
E00079453,1,1,5
E00079454,1,1,4
E00079455,1,1,4
E00079456,1,1,4
E00079457,1,1,4
E00079458,1,1,4
E00079460,1,1,4
E00079461,1,1,5
E00079462,1,1,4
E00079463,1,1,4
E00079465,1,1,4
E00079466,1,1,4
E00079467,1,1,4
E00079468,1,1,4
E00079469,1,1,4
E00079471,1,1,4
E00079472,1,1,4
E00079473,1,1,4
E00079474,1,1,4
E00079475,1,1,4
E00079476,1,1,4
E00079477,1,1,4
E00079478,7,5,4
E00079479,1,1,4
E00079480,1,1,4
E00079481,1,1,4
E00079482,2,6,4
E00079483,1,1,4
E00079484,1,1,4
E00079485,7,1,4
E00079486,2,6,4
E00079487,1,1,4
E00079488,5,4,5
E00079489,2,6,5
E00079490,7,5,3
E00079491,1,6,4
E00079493,2,6,4
E00079494,6,7,4
E00079495,2,4,6
E00079496,2,6,5
E00079497,1,1,4
E00079498,1,6,4
E00079499,5,4,4
E00079500,2,4,4
E00079501,2,6,5
E00079502,1,6,4
E00079503,1,6,4
E00079506,1,1,4
E00079507,1,1,4
E00079508,1,1,4
E00079509,1,1,4
E00079510,1,1,4
E00079511,1,1,4
E00079512,1,1,4
E00079513,1,1,4
E00079515,7,5,3
E00079516,1,1,4
E00079517,1,1,4
E00079518,1,1,4
E00079519,1,1,4
E00079520,1,1,4
E00079521,1,1,4
E00079522,1,1,4
E00079527,1,1,4
E00079528,1,1,4
E00079529,1,1,4
E00079531,1,1,4
E00079532,1,1,4
E00079533,1,1,4
E00079534,1,1,4
E00079536,1,1,4
E00079538,7,5,4
E00079539,7,5,4
E00079540,1,1,4
E00079541,1,1,4
E00079542,1,1,4
E00079543,1,1,4
E00079544,1,1,4
E00079545,7,5,4
E00079547,1,1,4
E00079548,1,1,4
E00079549,0,0,5
E00079550,1,1,4
E00079551,1,1,4
E00079552,3,2,4
E00079553,1,1,4
E00079554,1,1,4
E00079555,1,1,4
E00079556,1,1,4
E00079557,3,2,4
E00079558,1,1,4
E00079559,1,1,4
E00079560,1,1,4
E00079561,3,2,3
E00079562,1,1,4
E00079563,1,1,4
E00079564,1,6,5
E00079565,1,1,4
E00079566,7,5,4
E00079567,1,1,4
E00079568,7,5,3
E00079569,7,5,4
E00079570,1,5,4
E00079571,1,1,4
E00079572,7,5,4
E00079573,1,1,4
E00079574,7,5,4
E00079575,7,5,4
E00079576,1,1,4
E00079577,7,5,4
E00079578,7,5,4
E00079579,7,5,4
E00079580,7,5,4
E00079581,7,5,4
E00079582,0,0,5
E00079583,7,5,3
E00079584,7,5,4
E00079585,1,1,4
E00079586,7,5,4
E00079587,7,5,4
E00079588,7,5,4
E00079589,7,5,4
E00079590,1,1,4
E00079591,1,1,4
E00079592,1,1,4
E00079593,7,5,4
E00079594,1,6,4
E00079595,7,5,4
E00079596,7,5,4
E00079597,7,5,4
E00079599,0,0,5
E00079600,1,1,4
E00079601,6,7,4
E00079602,5,7,5
E00079603,2,6,4
E00079604,0,0,5
E00079605,5,4,5
E00079606,5,3,5
E00079607,2,6,4
E00079608,0,0,5
E00079609,0,0,5
E00079610,1,1,4
E00079611,2,6,4
E00079612,0,0,5
E00079613,1,1,4
E00079614,1,1,4
E00079615,0,0,5
E00079616,0,0,5
E00079617,1,1,5
E00079618,1,1,4
E00079619,5,4,5
E00079620,5,4,5
E00079621,6,7,4
E00079622,5,4,5
E00079623,1,1,4
E00079624,1,1,4
E00079625,1,6,4
E00079626,1,1,4
E00079628,1,1,4
E00079629,1,1,4
E00079630,1,1,4
E00079631,1,1,4
E00079632,1,1,4
E00079635,2,6,4
E00079636,3,2,4
E00079637,5,4,5
E00079638,5,4,5
E00079639,5,4,4
E00079640,1,1,4
E00079641,1,1,4
E00079642,1,1,4
E00079643,1,1,4
E00079644,1,1,4
E00079645,3,2,4
E00079646,3,2,3
E00079647,1,1,4
